application_id,visa_type,applicant_age,gender,education_level,nationality,occupation,processing_center,visit_purpose,duration_requested_days,application_month,application_year,previous_visa,num_previous_visits,financial_proof_usd,has_sponsor,documents_complete,express_processing,processing_time_days,visa_status,education_encoded,visa_type_encoded,gender_encoded,nationality_encoded,occupation_encoded,processing_center_encoded,visit_purpose_encoded,previous_visa_encoded,visa_type_Business,visa_type_Conference,visa_type_Employment,visa_type_Entry,visa_type_Medical,visa_type_Research,visa_type_Student,visa_type_Tourist,visa_status_encoded
IND20210001825,Business,44.0,Male,10th Pass,Thailand,Professional,Chennai,Trade Fair,60,11,2021,Yes,1.0,98611.0,0,0.0,0,10,Rejected,0,0,1,16,4,2,35,1,True,False,False,False,False,False,False,False,0
IND20240001826,Tourist,44.0,Female,10th Pass,South Africa,Business Owner,Mumbai,Heritage Tour,60,4,2024,Yes,2.0,9645.0,0,1.0,0,5,Approved,0,7,0,13,1,5,17,1,False,False,False,False,False,False,False,True,2
IND20200001827,Employment,28.0,Female,Graduate,Malaysia,Student,Bengaluru,Healthcare,730,7,2020,No,0.0,34589.0,1,1.0,1,15,Approved,2,2,0,9,7,1,16,0,False,False,True,False,False,False,False,False,2
IND20210001828,Business,43.0,Female,12th Pass,China,Professional,Hyderabad,Client Meeting,30,9,2021,Yes,6.0,14184.0,1,1.0,1,4,Approved,1,0,0,4,4,3,5,1,True,False,False,False,False,False,False,False,2
IND20210001829,Employment,25.0,Male,Doctorate,Malaysia,Business Owner,Kolkata,Teaching,1825,7,2021,No,0.0,24720.0,1,0.0,0,26,Approved,4,2,1,9,1,4,33,0,False,False,True,False,False,False,False,False,2
IND20210001830,Tourist,30.0,Male,Post Graduate,Germany,Homemaker,Kolkata,Heritage Tour,60,6,2021,No,0.0,2955.0,1,1.0,0,10,Approved,3,7,1,6,3,4,17,0,False,False,False,False,False,False,False,True,2
IND20210001831,Business,44.0,Male,Graduate,Japan,Business Owner,New Delhi,Site Visit,180,7,2021,Yes,8.0,66295.0,1,0.0,0,22,Approved,2,0,1,8,1,6,31,1,True,False,False,False,False,False,False,False,2
IND20240001832,Tourist,35.0,Female,10th Pass,Nepal,Student,Bengaluru,Sightseeing,180,7,2024,No,0.0,16819.0,0,1.0,1,2,Rejected,0,7,0,10,7,1,30,0,False,False,False,False,False,False,False,True,0
IND20230001833,Employment,31.0,Male,Graduate,Russia,Self Employed,New Delhi,Consulting,365,9,2023,No,0.0,42637.0,1,1.0,0,22,Approved,2,2,1,11,6,6,9,0,False,False,True,False,False,False,False,False,2
IND20220001834,Conference,70.0,Female,Graduate,China,Self Employed,Pune,Academic Conference,30,10,2022,No,0.0,3730.0,0,1.0,0,6,Approved,2,1,0,4,6,7,0,0,False,True,False,False,False,False,False,False,2
IND20220001835,Tourist,41.0,Male,Post Graduate,South Africa,Academic,New Delhi,Heritage Tour,90,3,2022,Yes,2.0,24106.0,0,1.0,0,5,Approved,3,7,1,13,0,6,17,1,False,False,False,False,False,False,False,True,2
IND20220001836,Tourist,55.0,Male,Graduate,Japan,Self Employed,Chennai,Hill Station,180,8,2022,Yes,8.0,10085.0,1,1.0,0,5,Approved,2,7,1,8,6,2,18,1,False,False,False,False,False,False,False,True,2
IND20210001837,Employment,47.0,Male,Doctorate,Brazil,Student,Ahmedabad,IT Services,365,3,2021,Yes,7.0,42446.0,1,0.0,1,23,Approved,4,2,1,2,7,0,19,1,False,False,True,False,False,False,False,False,2
IND20210001838,Student,41.0,Male,Graduate,Bangladesh,Student,Kolkata,Short Course,1095,4,2021,No,0.0,20837.0,1,1.0,0,18,Approved,2,6,1,1,7,4,29,0,False,False,False,False,False,False,True,False,2
IND20220001839,Employment,27.0,Female,Doctorate,Russia,Government Employee,Hyderabad,Teaching,1825,4,2022,No,0.0,27620.0,1,1.0,0,19,Approved,4,2,0,11,2,3,33,0,False,False,True,False,False,False,False,False,2
IND20200001840,Tourist,29.0,Male,10th Pass,Japan,Business Owner,Bengaluru,Wildlife Safari,180,10,2020,No,0.0,1391.0,1,1.0,1,10,Rejected,0,7,1,8,1,1,38,0,False,False,False,False,False,False,False,True,0
IND20200001841,Tourist,51.0,Male,12th Pass,Japan,Professional,Bengaluru,Beach Holiday,180,1,2020,No,0.0,10943.0,1,1.0,0,7,Approved,1,7,1,8,4,1,2,0,False,False,False,False,False,False,False,True,2
IND20230001842,Employment,38.0,Male,Post Graduate,Malaysia,Government Employee,Kolkata,Manufacturing,730,7,2023,No,0.0,21965.0,1,0.0,1,28,Approved,3,2,1,9,2,4,20,0,False,False,True,False,False,False,False,False,2
IND20230001843,Business,23.0,Male,10th Pass,Nepal,Student,Hyderabad,Conference,90,6,2023,No,0.0,96638.0,0,1.0,0,12,Approved,0,0,1,10,7,3,7,0,True,False,False,False,False,False,False,False,2
IND20200001844,Tourist,34.0,Male,Graduate,Australia,Homemaker,Ahmedabad,Beach Holiday,90,8,2020,No,0.0,29451.0,0,1.0,0,7,Approved,2,7,1,0,3,0,2,0,False,False,False,False,False,False,False,True,2
IND20240001845,Business,22.0,Female,Graduate,UAE,Professional,Kolkata,Client Meeting,365,2,2024,No,0.0,53727.0,1,1.0,0,7,Approved,2,0,0,17,4,4,5,0,True,False,False,False,False,False,False,False,2
IND20230001846,Tourist,58.0,Female,Post Graduate,South Africa,Homemaker,Pune,Beach Holiday,30,2,2023,Yes,1.0,16863.0,0,1.0,1,10,Approved,3,7,0,13,3,7,2,1,False,False,False,False,False,False,False,True,2
IND20220001847,Conference,46.0,Female,Graduate,UAE,Student,Pune,Business Conference,30,7,2022,No,0.0,19894.0,1,1.0,0,7,Rejected,2,1,0,17,7,7,3,0,False,True,False,False,False,False,False,False,0
IND20200001848,Tourist,68.0,Male,Graduate,South Africa,Professional,Hyderabad,Beach Holiday,90,12,2020,Yes,1.0,28618.0,0,1.0,0,8,Approved,2,7,1,13,4,3,2,1,False,False,False,False,False,False,False,True,2
IND20210001849,Student,30.0,Female,Post Graduate,UK,Student,Pune,Exchange Program,1460,8,2021,No,0.0,59097.0,1,1.0,0,16,Approved,3,6,0,18,7,7,12,0,False,False,False,False,False,False,True,False,2
IND20210001850,Tourist,51.0,Female,10th Pass,South Africa,Student,Pune,Sightseeing,30,1,2021,Yes,4.0,12717.0,1,1.0,1,3,Approved,0,7,0,13,7,7,30,1,False,False,False,False,False,False,False,True,2
IND20200001851,Employment,48.0,Male,Graduate,Russia,Retired,Chennai,Manufacturing,365,11,2020,Yes,1.0,14378.0,1,0.0,0,32,Approved,2,2,1,11,5,2,20,1,False,False,True,False,False,False,False,False,2
IND20230001852,Tourist,65.0,Male,10th Pass,Nepal,Student,Kolkata,Sightseeing,180,10,2023,Yes,3.0,7249.0,0,1.0,1,4,Approved,0,7,1,10,7,4,30,1,False,False,False,False,False,False,False,True,2
IND20200001853,Business,28.0,Female,Post Graduate,South Korea,Self Employed,Pune,Client Meeting,30,7,2020,No,0.0,21762.5,1,1.0,1,7,Approved,3,0,0,14,6,7,5,0,True,False,False,False,False,False,False,False,2
IND20200001854,Business,57.0,Male,Graduate,China,Professional,Chennai,Trade Fair,90,5,2020,Yes,1.0,45465.0,1,1.0,1,8,Approved,2,0,1,4,4,2,35,1,True,False,False,False,False,False,False,False,2
IND20200001855,Business,50.0,Female,Graduate,Malaysia,Business Owner,Pune,Site Visit,180,1,2020,No,0.0,26648.0,1,1.0,0,7,Approved,2,0,0,9,1,7,31,0,True,False,False,False,False,False,False,False,2
IND20200001856,Business,50.0,Male,12th Pass,Germany,Student,Bengaluru,Site Visit,180,7,2020,Yes,3.0,73771.0,0,0.0,1,15,Approved,1,0,1,6,7,1,31,1,True,False,False,False,False,False,False,False,2
IND20200001857,Tourist,36.0,Male,10th Pass,Russia,Government Employee,Ahmedabad,Heritage Tour,30,8,2020,No,0.0,19921.0,0,1.0,0,11,Approved,0,7,1,11,2,0,17,0,False,False,False,False,False,False,False,True,2
IND20210001858,Tourist,68.0,Male,Doctorate,Malaysia,Professional,Pune,Sightseeing,30,6,2021,Yes,1.0,6858.0,0,1.0,0,8,Approved,4,7,1,9,4,7,30,1,False,False,False,False,False,False,False,True,2
IND20210001859,Business,21.0,Male,Graduate,Australia,Government Employee,New Delhi,Client Meeting,180,6,2021,No,0.0,51047.0,1,1.0,1,6,Approved,2,0,1,0,2,6,5,0,True,False,False,False,False,False,False,False,2
IND20240001860,Entry,28.0,Male,Graduate,UK,Homemaker,Ahmedabad,Family Visit,30,8,2024,No,0.0,22306.0,0,1.0,0,7,Approved,2,3,1,18,3,0,13,0,False,False,False,True,False,False,False,False,2
IND20240001861,Student,31.0,Female,12th Pass,China,Student,Chennai,Undergraduate,730,12,2024,No,1.0,17261.0,1,0.0,0,25,Approved,1,6,0,4,7,2,37,0,False,False,False,False,False,False,True,False,2
IND20220001862,Tourist,52.0,Female,Graduate,Canada,Retired,Kolkata,Beach Holiday,30,7,2022,Yes,2.0,29325.0,0,1.0,1,2,Approved,2,7,0,3,5,4,2,1,False,False,False,False,False,False,False,True,2
IND20230001863,Employment,53.0,Male,Post Graduate,China,Government Employee,Mumbai,Healthcare,1825,8,2023,Yes,2.0,28919.0,1,1.0,1,22,Approved,3,2,1,4,2,5,16,1,False,False,True,False,False,False,False,False,2
IND20200001864,Tourist,59.0,Male,12th Pass,Bangladesh,Business Owner,Chennai,Sightseeing,30,9,2020,Yes,6.0,5139.0,1,1.0,0,7,Approved,1,7,1,1,1,2,30,1,False,False,False,False,False,False,False,True,2
IND20240001865,Employment,34.0,Female,Graduate,South Africa,Government Employee,Chennai,Healthcare,365,6,2024,No,0.0,46394.0,1,1.0,0,14,Approved,2,2,0,13,2,2,16,0,False,False,True,False,False,False,False,False,2
IND20210001866,Business,58.0,Female,Graduate,Germany,Student,Hyderabad,Site Visit,60,1,2021,Yes,6.0,63226.0,1,1.0,0,6,Approved,2,0,0,6,7,3,31,1,True,False,False,False,False,False,False,False,2
IND20230001867,Student,24.0,Female,Post Graduate,Australia,Student,Ahmedabad,Postgraduate,1095,10,2023,Yes,1.0,19186.0,1,1.0,1,13,Approved,3,6,0,0,7,0,25,1,False,False,False,False,False,False,True,False,2
IND20230001868,Business,65.0,Female,Post Graduate,Singapore,Business Owner,Chennai,Trade Fair,90,4,2023,No,0.0,43070.0,1,1.0,0,12,Approved,3,0,0,12,1,2,35,0,True,False,False,False,False,False,False,False,2
IND20210001869,Tourist,58.0,Female,10th Pass,Bangladesh,Academic,Mumbai,Wildlife Safari,180,12,2021,Yes,4.0,17991.0,0,1.0,0,10,Rejected,0,7,0,1,0,5,38,1,False,False,False,False,False,False,False,True,0
IND20200001870,Tourist,61.0,Female,Graduate,Canada,Homemaker,Pune,Hill Station,180,1,2020,No,0.0,21762.5,0,1.0,0,5,Approved,2,7,0,3,3,7,18,0,False,False,False,False,False,False,False,True,2
IND20220001871,Employment,52.0,Male,Post Graduate,Singapore,Self Employed,Chennai,Consulting,365,7,2022,Yes,3.0,13250.0,1,1.0,0,12,Approved,3,2,1,12,6,2,9,1,False,False,True,False,False,False,False,False,2
IND20240001872,Tourist,34.0,Male,12th Pass,Italy,Business Owner,Hyderabad,Sightseeing,30,11,2024,No,0.0,5859.0,0,1.0,0,11,Approved,1,7,1,7,1,3,30,0,False,False,False,False,False,False,False,True,2
IND20210001873,Entry,45.0,Female,12th Pass,Germany,Homemaker,Pune,OCI Holder,60,10,2021,Yes,1.0,21779.0,1,0.0,0,12,Approved,1,3,0,6,3,7,21,1,False,False,False,True,False,False,False,False,2
IND20220001874,Business,59.0,Female,Graduate,UAE,Student,Hyderabad,Conference,60,10,2022,No,0.0,86541.0,1,1.0,1,8,Pending,2,0,0,17,7,3,7,0,True,False,False,False,False,False,False,False,1
IND20230001875,Tourist,70.0,Female,10th Pass,Germany,Government Employee,Kolkata,Hill Station,30,3,2023,Yes,7.0,26203.0,1,1.0,1,7,Approved,0,7,0,6,2,4,18,1,False,False,False,False,False,False,False,True,2
IND20200001876,Tourist,66.0,Male,Graduate,Canada,Professional,New Delhi,Sightseeing,180,5,2020,Yes,7.0,3213.0,0,1.0,0,4,Approved,2,7,1,3,4,6,30,1,False,False,False,False,False,False,False,True,2
IND20230001877,Business,35.0,Female,12th Pass,Brazil,Business Owner,Hyderabad,Client Meeting,90,3,2023,No,0.0,35582.0,1,1.0,1,4,Approved,1,0,0,2,1,3,5,0,True,False,False,False,False,False,False,False,2
IND20200001878,Medical,41.0,Female,10th Pass,UAE,Government Employee,Hyderabad,Check-up,60,10,2020,Yes,5.0,8575.0,0,0.0,1,10,Approved,0,4,0,17,2,3,4,1,False,False,False,False,True,False,False,False,2
IND20210001879,Business,67.0,Male,Graduate,Bangladesh,Professional,Chennai,Site Visit,180,9,2021,No,0.0,32154.0,1,1.0,0,9,Approved,2,0,1,1,4,2,31,0,True,False,False,False,False,False,False,False,2
IND20210001880,Tourist,21.0,Female,Graduate,South Korea,Homemaker,Bengaluru,Heritage Tour,60,1,2021,Yes,4.0,21762.5,0,1.0,0,8,Approved,2,7,0,14,3,1,17,1,False,False,False,False,False,False,False,True,2
IND20220001881,Conference,41.0,Female,Post Graduate,Japan,Academic,Chennai,Tech Summit,30,4,2022,No,0.0,2468.0,1,1.0,1,2,Approved,3,1,0,8,0,2,34,0,False,True,False,False,False,False,False,False,2
IND20210001882,Business,41.0,Male,Post Graduate,USA,Business Owner,Pune,Client Meeting,90,6,2021,Yes,8.0,10096.0,1,1.0,0,6,Approved,3,0,1,19,1,7,5,1,True,False,False,False,False,False,False,False,2
IND20220001883,Employment,43.0,Female,Post Graduate,Russia,Business Owner,Mumbai,Healthcare,1825,3,2022,Yes,6.0,10741.0,1,1.0,0,21,Approved,3,2,0,11,1,5,16,1,False,False,True,False,False,False,False,False,2
IND20200001884,Tourist,41.0,Male,Post Graduate,South Korea,Government Employee,New Delhi,Wildlife Safari,60,12,2020,No,0.0,11160.0,0,1.0,0,8,Approved,3,7,1,14,2,6,38,0,False,False,False,False,False,False,False,True,2
IND20230001885,Business,68.0,Female,Graduate,Bangladesh,Self Employed,Pune,Client Meeting,180,7,2023,Yes,3.0,70493.0,1,1.0,1,4,Approved,2,0,0,1,6,7,5,1,True,False,False,False,False,False,False,False,2
IND20230001886,Tourist,27.0,Female,Graduate,Canada,Business Owner,Bengaluru,Beach Holiday,60,6,2023,Yes,1.0,29639.0,1,1.0,1,2,Approved,2,7,0,3,1,1,2,1,False,False,False,False,False,False,False,True,2
IND20220001887,Tourist,29.0,Male,Graduate,Brazil,Self Employed,Bengaluru,Beach Holiday,180,8,2022,Yes,5.0,7220.0,0,1.0,1,2,Pending,2,7,1,2,6,1,2,1,False,False,False,False,False,False,False,True,1
IND20240001888,Employment,24.0,Male,Graduate,France,Professional,Mumbai,Consulting,730,12,2024,Yes,1.0,19191.0,1,1.0,0,16,Approved,2,2,1,5,4,5,9,1,False,False,True,False,False,False,False,False,2
IND20230001889,Employment,29.0,Female,Graduate,South Korea,Student,Ahmedabad,Healthcare,730,12,2023,No,0.0,28089.0,1,0.0,0,24,Rejected,2,2,0,14,7,0,16,0,False,False,True,False,False,False,False,False,0
IND20200001890,Student,35.0,Female,Graduate,Brazil,Student,Ahmedabad,Short Course,730,7,2020,No,1.0,33081.0,0,1.0,0,17,Rejected,2,6,0,2,7,0,29,0,False,False,False,False,False,False,True,False,0
IND20230001891,Business,30.0,Male,Post Graduate,Malaysia,Professional,Mumbai,Trade Fair,180,3,2023,No,0.0,28317.0,0,1.0,0,11,Approved,3,0,1,9,4,5,35,0,True,False,False,False,False,False,False,False,2
IND20230001892,Tourist,53.0,Male,Graduate,USA,Retired,New Delhi,Beach Holiday,180,9,2023,No,0.0,20136.0,0,0.0,0,13,Approved,2,7,1,19,5,6,2,0,False,False,False,False,False,False,False,True,2
IND20220001893,Entry,58.0,Male,Graduate,Sri Lanka,Academic,Mumbai,OCI Holder,60,8,2022,Yes,1.0,15246.0,0,0.0,1,17,Approved,2,3,1,15,0,5,21,1,False,False,False,True,False,False,False,False,2
IND20240001894,Tourist,41.0,Female,Graduate,France,Business Owner,Ahmedabad,Wildlife Safari,90,7,2024,Yes,1.0,22916.0,0,1.0,1,2,Rejected,2,7,0,5,1,0,38,1,False,False,False,False,False,False,False,True,0
IND20210001895,Business,68.0,Male,12th Pass,Thailand,Business Owner,New Delhi,Partnership Discussion,60,10,2021,Yes,1.0,97340.0,1,1.0,0,10,Approved,1,0,1,16,1,6,23,1,True,False,False,False,False,False,False,False,2
IND20210001896,Entry,35.0,Female,Graduate,Singapore,Student,Kolkata,Returning Resident,90,4,2021,Yes,7.0,17224.0,0,0.0,1,7,Rejected,2,3,0,12,7,4,26,1,False,False,False,True,False,False,False,False,0
IND20200001897,Business,41.0,Female,Graduate,Malaysia,Professional,Pune,Conference,30,2,2020,Yes,5.0,90134.0,1,1.0,0,10,Approved,2,0,0,9,4,7,7,1,True,False,False,False,False,False,False,False,2
IND20200001898,Conference,62.0,Male,Graduate,Brazil,Homemaker,New Delhi,Seminar,90,12,2020,Yes,4.0,19613.0,0,1.0,1,2,Approved,2,1,1,2,3,6,28,1,False,True,False,False,False,False,False,False,2
IND20230001899,Business,28.0,Female,Graduate,Nepal,Business Owner,Mumbai,Partnership Discussion,60,1,2023,Yes,5.0,35601.0,1,1.0,0,4,Approved,2,0,0,10,1,5,23,1,True,False,False,False,False,False,False,False,2
IND20220001900,Employment,36.0,Female,12th Pass,Australia,Homemaker,Kolkata,IT Services,730,12,2022,No,0.0,23217.0,1,1.0,1,15,Rejected,1,2,0,0,3,4,19,0,False,False,True,False,False,False,False,False,0
IND20230001901,Student,29.0,Male,Post Graduate,Thailand,Student,Pune,Postgraduate,1095,2,2023,No,0.0,59491.0,1,1.0,0,12,Approved,3,6,1,16,7,7,25,0,False,False,False,False,False,False,True,False,2
IND20220001902,Employment,47.0,Male,Doctorate,USA,Student,Chennai,Manufacturing,365,3,2022,Yes,5.0,7552.0,1,1.0,1,16,Approved,4,2,1,19,7,2,20,1,False,False,True,False,False,False,False,False,2
IND20200001903,Tourist,31.0,Female,Graduate,Germany,Government Employee,New Delhi,Wildlife Safari,30,9,2020,No,0.0,6439.0,0,1.0,0,4,Approved,2,7,0,6,2,6,38,0,False,False,False,False,False,False,False,True,2
IND20230001904,Employment,24.0,Male,Post Graduate,Australia,Retired,Chennai,Teaching,1825,9,2023,No,0.0,21762.5,0,0.0,0,33,Rejected,3,2,1,0,5,2,33,0,False,False,True,False,False,False,False,False,0
IND20230001905,Business,25.0,Female,Graduate,Canada,Student,Pune,Partnership Discussion,365,6,2023,No,0.0,39942.0,1,1.0,0,5,Approved,2,0,0,3,7,7,23,0,True,False,False,False,False,False,False,False,2
IND20220001906,Business,64.0,Male,12th Pass,China,Student,Ahmedabad,Conference,30,4,2022,Yes,4.0,63558.0,1,1.0,0,9,Approved,1,0,1,4,7,0,7,1,True,False,False,False,False,False,False,False,2
IND20200001907,Tourist,54.0,Male,10th Pass,Canada,Self Employed,Ahmedabad,Hill Station,30,5,2020,Yes,4.0,22939.0,0,1.0,0,8,Approved,0,7,1,3,6,0,18,1,False,False,False,False,False,False,False,True,2
IND20220001908,Business,49.0,Male,Graduate,Thailand,Government Employee,Mumbai,Client Meeting,365,10,2022,Yes,6.0,52593.0,1,1.0,1,7,Approved,2,0,1,16,2,5,5,1,True,False,False,False,False,False,False,False,2
IND20210001909,Business,38.0,Male,Graduate,UK,Homemaker,Kolkata,Trade Fair,30,5,2021,Yes,4.0,12143.0,1,1.0,0,8,Approved,2,0,1,18,3,4,35,1,True,False,False,False,False,False,False,False,2
IND20220001910,Business,25.0,Male,10th Pass,Australia,Business Owner,Bengaluru,Client Meeting,180,10,2022,No,0.0,3291.0,1,1.0,1,2,Approved,0,0,1,0,1,1,5,0,True,False,False,False,False,False,False,False,2
IND20230001911,Conference,20.0,Female,Graduate,UK,Self Employed,Pune,Tech Summit,60,11,2023,No,0.0,16033.0,1,1.0,0,6,Approved,2,1,0,18,6,7,34,0,False,True,False,False,False,False,False,False,2
IND20220001912,Tourist,68.0,Female,12th Pass,China,Government Employee,Pune,Heritage Tour,60,8,2022,Yes,8.0,20649.0,0,1.0,1,3,Approved,1,7,0,4,2,7,17,1,False,False,False,False,False,False,False,True,2
IND20230001913,Tourist,36.0,Female,Graduate,Italy,Academic,New Delhi,Hill Station,60,4,2023,No,0.0,4491.0,0,1.0,1,4,Approved,2,7,0,7,0,6,18,0,False,False,False,False,False,False,False,True,2
IND20230001914,Business,39.0,Male,10th Pass,USA,Self Employed,Ahmedabad,Client Meeting,60,3,2023,Yes,8.0,48952.0,1,1.0,0,9,Approved,0,0,1,19,6,0,5,1,True,False,False,False,False,False,False,False,2
IND20230001915,Student,24.0,Male,Graduate,UK,Student,Mumbai,Undergraduate,1460,11,2023,No,0.0,48708.0,1,1.0,0,15,Approved,2,6,1,18,7,5,37,0,False,False,False,False,False,False,True,False,2
IND20200001916,Medical,41.0,Female,10th Pass,USA,Professional,Hyderabad,Follow-up,90,9,2020,Yes,8.0,20642.0,0,0.0,1,18,Approved,0,4,0,19,4,3,15,1,False,False,False,False,True,False,False,False,2
IND20240001917,Business,41.0,Female,Graduate,USA,Government Employee,Kolkata,Partnership Discussion,30,1,2024,Yes,8.0,64411.0,1,1.0,1,8,Approved,2,0,0,19,2,4,23,1,True,False,False,False,False,False,False,False,2
IND20210001918,Student,32.0,Female,12th Pass,South Africa,Student,Hyderabad,Short Course,730,4,2021,Yes,8.0,79180.0,1,1.0,0,16,Approved,1,6,0,13,7,3,29,1,False,False,False,False,False,False,True,False,2
IND20230001919,Research,23.0,Male,Graduate,China,Professional,Chennai,Scientific Study,60,5,2023,No,0.0,3822.0,0,1.0,1,24,Approved,2,5,1,4,4,2,27,0,False,False,False,False,False,True,False,False,2
IND20210001920,Medical,67.0,Female,Doctorate,South Africa,Self Employed,Bengaluru,Consultation,60,4,2021,No,0.0,4568.0,0,1.0,0,4,Approved,4,4,0,13,6,1,8,0,False,False,False,False,True,False,False,False,2
IND20200001921,Tourist,68.0,Male,Post Graduate,Russia,Student,Ahmedabad,Beach Holiday,90,4,2020,No,0.0,13645.0,0,1.0,1,8,Approved,3,7,1,11,7,0,2,0,False,False,False,False,False,False,False,True,2
IND20230001922,Tourist,33.0,Female,Graduate,Sri Lanka,Student,Hyderabad,Hill Station,180,12,2023,No,0.0,5988.0,1,0.0,0,25,Rejected,2,7,0,15,7,3,18,0,False,False,False,False,False,False,False,True,0
IND20210001923,Business,59.0,Male,Graduate,Singapore,Self Employed,Ahmedabad,Site Visit,180,11,2021,Yes,5.0,94920.0,1,1.0,0,7,Approved,2,0,1,12,6,0,31,1,True,False,False,False,False,False,False,False,2
IND20230001924,Employment,46.0,Female,Post Graduate,UK,Self Employed,New Delhi,Consulting,730,9,2023,No,0.0,11636.0,0,1.0,0,20,Approved,3,2,0,18,6,6,9,0,False,False,True,False,False,False,False,False,2
IND20200001925,Student,20.0,Female,Doctorate,Canada,Student,Bengaluru,Undergraduate,1460,12,2020,No,0.0,34638.0,1,1.0,1,11,Approved,4,6,0,3,7,1,37,0,False,False,False,False,False,False,True,False,2
IND20240001926,Tourist,54.0,Female,Doctorate,USA,Business Owner,Hyderabad,Wildlife Safari,90,8,2024,Yes,4.0,20637.0,0,1.0,0,4,Approved,4,7,0,19,1,3,38,1,False,False,False,False,False,False,False,True,2
IND20200001927,Tourist,41.0,Female,Post Graduate,Nepal,Student,Bengaluru,Wildlife Safari,60,10,2020,No,0.0,2794.0,0,1.0,0,7,Approved,3,7,0,10,7,1,38,0,False,False,False,False,False,False,False,True,2
IND20200001928,Tourist,70.0,Male,12th Pass,UK,Business Owner,Bengaluru,Beach Holiday,30,7,2020,Yes,8.0,7308.0,0,1.0,0,3,Approved,1,7,1,18,1,1,2,1,False,False,False,False,False,False,False,True,2
IND20200001929,Business,34.0,Male,Graduate,UK,Business Owner,Chennai,Conference,365,5,2020,No,1.0,52213.0,1,0.0,1,16,Approved,2,0,1,18,1,2,7,0,True,False,False,False,False,False,False,False,2
IND20210001930,Tourist,24.0,Male,Graduate,China,Homemaker,Mumbai,Beach Holiday,180,11,2021,Yes,7.0,29051.0,0,1.0,1,5,Rejected,2,7,1,4,3,5,2,1,False,False,False,False,False,False,False,True,0
